,Restaurant,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time
768,ID_2743,39.36124817,-85.48572232,"North Indian, Chinese",35.0,50.0,3.6,124.0,56.0,45
769,ID_4329,39.56321533,-85.27176693,North Indian,15.0,50.0,3.2,6.0,2.0,45
770,ID_847,39.44613764,-85.13969387,"North Indian, Street Food, South Indian, Mithai",30.0,99.0,4.2,3021.0,1174.0,65
771,ID_6080,39.34964848,-85.95553737,"Rajasthani, North Indian",60.0,50.0,4.3,860.0,484.0,65
772,ID_1588,39.40833434,-85.38874049,"Pizza, Italian",30.0,50.0,4.0,338.0,152.0,30
773,ID_7260,39.07127289,-85.01691293,"North Indian, Mughlai",15.0,50.0,2.8,7.0,3.0,30
774,ID_983,39.92769474,-85.89934316,Chinese,10.0,50.0,,,,30
775,ID_2853,39.8493614,-85.31642692,"Mishti, Street Food, South Indian",10.0,50.0,3.5,77.0,35.0,30
776,ID_1092,39.42339043,-85.67439026,"North Indian, Chinese, Rolls, Desserts, Biryani",20.0,50.0,3.3,68.0,35.0,65
777,ID_291,39.76063133,-85.92107141,Fast Food,15.0,50.0,3.5,22.0,7.0,30
778,ID_4215,39.77418523,-85.95305973,"Fast Food, Chinese, North Indian",15.0,50.0,,,,30
779,ID_8515,39.73908315,-85.69899443,"Chinese, Rolls, Wraps",15.0,50.0,3.5,17.0,5.0,30
780,ID_2348,39.11819369,-85.35811599,"Italian, Continental, Fast Food",25.0,50.0,4.1,87.0,48.0,30
781,ID_6952,39.02278531,-85.89390166,"Pizza, Salad, Burger, Sandwich, Lebanese, Italian",15.0,50.0,4.4,315.0,248.0,30
782,ID_6425,39.49360121,-85.95684845,"Continental, Finger Food, Seafood, Pizza",50.0,50.0,4.0,588.0,236.0,65
783,ID_653,39.80780214,-85.8453264,"Bengali, North Indian",40.0,50.0,4.0,381.0,204.0,45
784,ID_5879,39.07238421,-85.73452734,"North Indian, Mughlai, Kebab",90.0,450.0,4.2,1262.0,758.0,65
785,ID_596,39.04600437,-85.28562806,"Bakery, Desserts, Fast Food",25.0,99.0,3.8,27.0,23.0,120
786,ID_4016,39.05947388,-85.28451571,"Ice Cream, Desserts",10.0,50.0,3.6,60.0,30.0,30
787,ID_3023,39.19335572,-85.87486719,"North Indian, Italian, Continental",20.0,50.0,3.0,4.0,,30
788,ID_7285,39.9721684,-85.65017908,"Andhra, North Indian, Chinese",30.0,50.0,3.6,173.0,85.0,65
789,ID_5429,39.27336434,-85.60130229,"Chinese, Momos",25.0,50.0,,,,30
790,ID_6261,39.27264495,-85.06342756,"North Indian, Chinese, Rolls, Momos",15.0,50.0,4.1,318.0,235.0,65
791,ID_825,39.29917678,-85.45751888,"Chinese, Sushi, Thai, Poké, Asian",40.0,50.0,4.1,51.0,38.0,30
792,ID_3495,39.6193725,-85.30798433,Fast Food,10.0,50.0,4.0,394.0,207.0,45
793,ID_7548,39.29633215,-85.18355857,Paan,15.0,50.0,3.9,22.0,13.0,30
794,ID_4886,39.93935101,-85.24089228,Fast Food,20.0,50.0,,,,30
795,ID_2483,39.21637338,-85.37271971,"Wraps, North Indian, Biryani, Fast Food",25.0,50.0,4.0,170.0,62.0,65
796,ID_345,39.40288014,-85.37480782,North Indian,5.0,50.0,,,,30
797,ID_5121,39.22577428,-85.99629365,North Indian,15.0,50.0,3.0,6.0,1.0,30
798,ID_5506,39.13695169,-85.62890507,Street Food,10.0,50.0,3.9,143.0,33.0,45
799,ID_4147,39.36873739,-85.15397948,"North Indian, Chinese, South Indian",20.0,50.0,3.1,7.0,,30
800,ID_7271,39.18131373,-85.79928802,South Indian,5.0,50.0,3.1,98.0,10.0,30
801,ID_8328,39.26375025,-85.20816117,Fast Food,20.0,50.0,3.9,391.0,159.0,30
802,ID_1769,39.27778262,-85.23839842,Street Food,5.0,50.0,3.5,23.0,5.0,30
803,ID_5652,39.54816321,-85.01144936,"North Indian, Mughlai, Kebab",55.0,99.0,3.7,1072.0,609.0,45
804,ID_1233,39.08271305,-85.28631463,"North Indian, Fast Food",20.0,50.0,4.0,109.0,53.0,30
805,ID_4753,39.0161404,-85.59150003,"Desserts, Ice Cream, Bakery",10.0,50.0,,,,30
806,ID_4847,39.16052123,-85.11660132,"Biryani, Mughlai, Kebab, Rolls, Roast Chicken",20.0,50.0,,,,30
807,ID_200,39.34909491,-85.86870141,North Indian,10.0,50.0,2.9,15.0,2.0,30
808,ID_4200,39.42606482,-85.50102393,"Ice Cream, Desserts",10.0,50.0,3.5,64.0,24.0,30
809,ID_4101,39.62185986,-85.92464341,"Biryani, North Indian",20.0,50.0,3.5,30.0,14.0,30
810,ID_2723,39.75496641,-85.34471597,Fast Food,15.0,99.0,3.2,16.0,5.0,30
811,ID_1309,39.52586187,-85.39413733,"Chinese, Mughlai, North Indian",20.0,50.0,3.5,63.0,34.0,30
812,ID_6750,39.74140835,-85.19346872,"North Indian, South Indian, Chinese",25.0,50.0,,,,30
813,ID_249,39.547912,-85.40022509,"BBQ, Chinese, Lebanese",20.0,50.0,3.6,35.0,18.0,30
814,ID_1004,39.70498115,-85.42635042,Street Food,5.0,50.0,,,,30
815,ID_3629,39.10846872,-85.12797244,"North Indian, Italian, Continental, Lebanese, Desserts, Beverages",20.0,0.0,,,,30
816,ID_4809,39.75281807,-85.55574915,Tibetan,15.0,50.0,3.6,27.0,18.0,30
817,ID_7747,39.98264705,-85.11325798,"Cafe, North Indian, Fast Food",25.0,50.0,2.9,213.0,53.0,45
818,ID_5323,39.54379744,-85.91593093,"Fast Food, Bakery",20.0,50.0,4.2,133.0,72.0,65
819,ID_5637,39.06868899,-85.79753693,"North Indian, Mughlai",25.0,50.0,3.8,416.0,231.0,65
820,ID_6631,39.02896076,-85.54914436,"North Indian, Chinese, Mughlai, Fast Food",30.0,50.0,4.1,2521.0,1150.0,65
821,ID_4821,39.01600576,-85.85832522,Momos,15.0,99.0,,,,30
822,ID_8117,39.39195104,-85.07673282,"Italian, Salad",,50.0,4.3,1276.0,671.0,45
823,ID_6464,39.68657957,-85.05896178,"North Indian, Chinese",40.0,50.0,4.4,479.0,322.0,30
824,ID_7238,39.29287033,-85.23528439,"Momos, Chinese, Fast Food",10.0,50.0,,,,30
825,ID_865,39.40249921,-85.28429669,"Biryani, North Indian",20.0,50.0,3.3,15.0,7.0,30
826,ID_6025,39.79834808,-85.86891356,North Indian,15.0,50.0,3.0,5.0,1.0,30
827,ID_3692,39.78364632,-85.21655929,Street Food,10.0,50.0,3.2,7.0,3.0,30
828,ID_251,39.88686504,-85.42460902,"Rolls, Fast Food",10.0,50.0,,,,30
829,ID_1198,39.72620632,-85.25578274,"Fast Food, Beverages",15.0,50.0,,,,30
830,ID_6567,39.20019446,-85.52791501,"Bakery, Fast Food, Momos",10.0,50.0,4.1,428.0,160.0,30
831,ID_2060,39.82888155,-85.79287657,"Rolls, North Indian, Biryani, Chinese",10.0,50.0,,,,30
832,ID_5515,39.07358675,-85.84392768,"Street Food, Mithai",10.0,50.0,4.0,304.0,108.0,30
833,ID_5739,39.22250956,-85.37578154,Fast Food,15.0,50.0,3.1,4.0,2.0,30
834,ID_7897,39.64693996,-85.45871133,"North Indian, Chinese",15.0,50.0,3.9,656.0,183.0,45
835,ID_2933,39.04685322,-85.9718062,Lebanese,10.0,50.0,,,,30
836,ID_456,39.66979154,-85.85758647,"North Indian, Chinese",20.0,50.0,3.7,442.0,118.0,65
837,ID_2733,39.70740727,-85.23934196,"American, Italian, Continental, Burger, Sandwich",30.0,50.0,3.4,19.0,14.0,30
838,ID_8280,39.51938183,-85.66514706,"Chinese, Momos",10.0,50.0,3.5,13.0,5.0,30
839,ID_5974,39.72617673,-85.00392446,"North Indian, Chinese",20.0,50.0,2.8,10.0,4.0,30
840,ID_6277,39.3675987,-85.62957899,"North Indian, Chinese, Bengali",20.0,50.0,3.4,23.0,14.0,30
841,ID_3965,39.01627004,-85.47196604,"Healthy Food, North Indian, Beverages",30.0,50.0,3.7,46.0,19.0,30
842,ID_6049,39.00615625,-85.4608292,"South Indian, Beverages",10.0,50.0,3.5,18.0,7.0,30
843,ID_970,39.62240793,-85.45092823,Fast Food,10.0,50.0,,,,30
844,ID_2311,39.58405906,-85.14481469,"Biryani, North Indian, Fast Food",10.0,50.0,3.3,6.0,4.0,30
845,ID_629,39.53314952,-85.65172352,"Street Food, Fast Food, Beverages, Desserts, Mithai",5.0,50.0,,,,30
846,ID_634,39.78615825,-85.41910486,"Desserts, Street Food",10.0,50.0,3.7,19.0,4.0,30
847,ID_6510,39.78898973,-85.43938297,"North Indian, Chinese",20.0,50.0,3.3,17.0,4.0,30
848,ID_2648,39.682691299999995,-85.40443918,"Italian, Fast Food",20.0,50.0,3.2,60.0,17.0,45
849,ID_2032,39.70382935,-85.48113181,"North Indian, Chinese, Mughlai",25.0,350.0,4.3,1545.0,1095.0,45
850,ID_557,39.99952346,-85.66874205,"Pizza, Fast Food",20.0,99.0,3.5,32.0,4.0,45
851,ID_4855,39.64909002,-85.37531877,North Indian,25.0,50.0,3.8,251.0,14.0,30
852,ID_6205,39.94354245,-85.43113514,"Rolls, Fast Food",15.0,50.0,3.0,7.0,2.0,30
853,ID_2026,39.90016611,-85.13107505,"Fast Food, Juices",15.0,50.0,,,,30
854,ID_1693,39.18225652,-85.67942322,Chinese,20.0,50.0,3.2,6.0,1.0,30
855,ID_7357,39.43410076,-85.29327070000001,"North Indian, Mughlai, Chinese, Fast Food, Momos",25.0,50.0,4.1,440.0,294.0,30
856,ID_6059,39.06807325,-85.85719736,"Street Food, Fast Food",10.0,50.0,3.7,33.0,7.0,30
857,ID_3954,39.32599292,-85.6181054,"North Indian, Street Food, Juices",10.0,50.0,4.3,693.0,233.0,45
858,ID_3957,39.01242334,-85.26406987,"North Indian, Chinese",25.0,50.0,2.8,19.0,7.0,30
859,ID_1466,39.1944846,-85.33912302,"Cafe, Salad, Healthy Food, Sandwich, Italian, Beverages, Desserts",40.0,50.0,4.4,245.0,120.0,30
860,ID_6852,39.01468771,-85.43551099,"South Indian, Chinese, North Indian",20.0,50.0,3.4,9.0,2.0,30
861,ID_8606,39.0309674,-85.93673742,"North Indian, Mughlai",20.0,50.0,3.5,138.0,26.0,65
862,ID_5558,39.13820506,-85.35125853,"Cafe, Italian, Bakery",35.0,50.0,3.9,527.0,232.0,45
863,ID_5944,39.65509516,-85.33387001,"Lucknowi, Biryani",20.0,50.0,2.9,33.0,15.0,30
864,ID_509,39.58654626,-85.28336664,"North Indian, Chinese",20.0,50.0,,,,30
865,ID_5346,39.32806713,-85.69148,Ice Cream,20.0,50.0,3.6,94.0,43.0,45
866,ID_6699,39.01117229,-85.95231675,Beverages,10.0,50.0,4.1,139.0,70.0,30
867,ID_986,39.06354573,-85.02893304,"Coffee, Beverages, Sandwich",20.0,50.0,,,,30
868,ID_7933,39.28957665,-85.93483536,"North Indian, South Indian",10.0,50.0,,,,30
869,ID_4925,39.11814488,-85.59535463,"Biryani, Mughlai, North Indian, Rolls",20.0,50.0,3.6,88.0,43.0,45
870,ID_7544,39.98447932,-85.09782003,"Desserts, Beverages",15.0,50.0,4.1,806.0,513.0,45
871,ID_1594,39.27288876,-85.76488599,Pizza,20.0,50.0,,,,30
872,ID_7262,39.81110774,-85.37819223,"North Indian, Chinese, Mughlai",20.0,50.0,3.5,55.0,28.0,30
873,ID_6637,39.6013631,-85.00348583,"Mughlai, Biryani",10.0,50.0,3.3,7.0,1.0,30
874,ID_3309,39.26349048,-85.15522113,Chinese,15.0,50.0,2.9,4.0,2.0,30
875,ID_3525,39.98854572,-85.74988571,"Mishti, Fast Food, North Indian, Street Food, South Indian",15.0,50.0,4.0,1332.0,668.0,45
876,ID_3633,39.76164589,-85.96406597,"Bakery, Desserts",10.0,50.0,3.1,4.0,1.0,30
877,ID_7239,39.20542775,-85.2731309,North Indian,5.0,50.0,3.6,20.0,4.0,30
878,ID_1735,39.82784677,-85.88099017,Chinese,15.0,50.0,,,,30
879,ID_1485,39.23546553,-85.74290328,"Cafe, Fast Food",20.0,99.0,4.1,430.0,257.0,45
880,ID_7703,39.18396532,-85.37925804,"North Indian, Chinese",20.0,50.0,3.2,10.0,5.0,30
881,ID_2458,39.01547078,-85.6212127,"Kerala, South Indian, Seafood",20.0,50.0,3.9,95.0,40.0,30
882,ID_6312,39.82238434,-85.64248817,"Maharashtrian, South Indian, Chinese",15.0,50.0,3.3,12.0,7.0,30
883,ID_7501,39.738946399999996,-85.61573237,"North Indian, South Indian, Desserts, Beverages",20.0,50.0,3.3,33.0,23.0,30
884,ID_4652,39.42390852,-85.48272877,"Cafe, Beverages",20.0,50.0,,,,30
885,ID_3630,39.22453257,-85.69801637,"North Indian, Chinese, Continental, Beverages",25.0,50.0,,,,30
886,ID_5154,39.95889362,-85.61341417,"North Indian, Continental, Chinese, Steak",40.0,50.0,3.8,326.0,158.0,45
887,ID_4501,39.76599368,-85.22100484,"South Indian, Street Food",10.0,50.0,3.3,37.0,5.0,30
888,ID_2116,39.30438291,-85.21439613,"North Indian, Chinese, Biryani",20.0,50.0,3.1,9.0,4.0,65
889,ID_6191,39.70674486,-85.8439887,Mexican,75.0,50.0,4.0,677.0,372.0,30
890,ID_562,39.28906749,-85.07528017,"North Indian, Kebab, Chinese",30.0,50.0,4.5,450.0,285.0,30
891,ID_4199,39.40105799,-85.38557829,"Ice Cream, Desserts",10.0,50.0,,,,30
892,ID_3813,39.48750702,-85.65956676,North Indian,20.0,50.0,3.2,11.0,8.0,45
893,ID_4867,39.16545268,-85.41578517,"Chinese, Biryani",20.0,50.0,3.2,8.0,5.0,30
894,ID_7248,39.19630194,-85.62270986,"Japanese, Sushi",30.0,50.0,3.8,221.0,115.0,45
895,ID_558,39.56151611,-85.49368992,Biryani,10.0,50.0,,,,30
896,ID_6814,39.00580742,-85.92650983,"North Indian, South Indian, Fast Food, Chinese",40.0,50.0,4.0,341.0,215.0,45
897,ID_8303,39.47285332,-85.93555109,"North Indian, Seafood",10.0,50.0,3.3,22.0,4.0,30
898,ID_952,39.33127845,-85.31918839,"Cafe, American, Italian, Burger",25.0,50.0,4.1,1950.0,950.0,65
899,ID_5545,39.95412894,-85.83699145,"Tea, Fast Food, North Indian, Chinese",15.0,50.0,,,,30
900,ID_1551,39.72528077,-85.40757059,Chinese,20.0,50.0,3.2,11.0,7.0,30
901,ID_2023,39.62094552,-85.78200215,North Indian,50.0,50.0,3.4,25.0,15.0,30
902,ID_7464,39.63722982,-85.69973847,"North Indian, Chinese, Seafood",25.0,50.0,,,,45
903,ID_2900,39.28078734,-85.80221501,"Biryani, North Indian",20.0,50.0,3.2,144.0,25.0,30
904,ID_7515,39.23479836,-85.8478572,"North Indian, Mughlai, Chinese",20.0,50.0,3.8,118.0,72.0,45
905,ID_5708,39.30400578,-85.37686066,"Pizza, Fast Food, Italian",40.0,200.0,2.8,772.0,357.0,45
906,ID_4679,39.13906537,-85.82773232,Fast Food,15.0,50.0,3.4,18.0,1.0,30
907,ID_6972,39.93259057,-85.32981233,"North Indian, Chinese, South Indian",20.0,99.0,3.3,152.0,62.0,65
908,ID_4117,39.51947973,-85.85256018,"North Indian, Chinese, South Indian, Fast Food, Biryani",25.0,50.0,3.7,415.0,193.0,65
909,ID_5150,39.79011822,-85.05515166,North Indian,20.0,50.0,,,,65
910,ID_2936,39.71405779,-85.17261226,"Goan, Seafood, North Indian",40.0,50.0,3.4,46.0,23.0,30
911,ID_1175,39.85465604,-85.2232685,"Fast Food, Beverages",15.0,50.0,3.5,143.0,32.0,30
912,ID_5935,39.14421831,-85.52463089,Maharashtrian,10.0,50.0,,,,30
913,ID_6952,39.34835729,-85.00529061,"Pizza, Salad, Burger, Sandwich, Lebanese, Italian",15.0,50.0,4.4,315.0,248.0,30
914,ID_2620,39.31815043,-85.24525484,"North Indian, Chinese, Fast Food",15.0,50.0,,,,30
915,ID_8128,39.01983939,-85.5041025,"Fast Food, Beverages",20.0,50.0,3.4,15.0,10.0,30
916,ID_6527,39.02195149,-85.3037329,"North Indian, Chinese",20.0,50.0,3.5,50.0,9.0,30
917,ID_108,39.79484632,-85.07835855,North Indian,10.0,50.0,4.0,126.0,69.0,30
918,ID_7143,39.06297422,-85.65677146,"Chinese, Fast Food",10.0,50.0,2.9,30.0,6.0,45
919,ID_5060,39.98496092,-85.21382015,South Indian,10.0,50.0,3.9,87.0,21.0,30
920,ID_8258,39.68102857,-85.76403027,"Tamil, Biryani, Chettinad, North Indian, Chinese, South Indian",20.0,50.0,3.6,105.0,45.0,30
921,ID_797,39.70805034,-85.35429140000001,"South Indian, Juices, Desserts",10.0,50.0,3.9,52.0,23.0,30
922,ID_7219,39.82496979,-85.49716374,"Fast Food, Chinese, Beverages",25.0,50.0,3.1,89.0,23.0,65
923,ID_303,39.68743164,-85.12385139,North Indian,15.0,50.0,3.4,19.0,1.0,30
924,ID_937,39.7915845,-85.11301348,"Mughlai, Biryani",20.0,50.0,3.4,12.0,3.0,30
925,ID_1350,39.38403396,-85.42579934,Bakery,10.0,50.0,4.6,355.0,260.0,30
926,ID_5885,39.55422724,-85.98611321,North Indian,15.0,50.0,3.1,8.0,3.0,30
927,ID_7260,39.40783682,-85.58475801,"North Indian, Mughlai",15.0,50.0,,,,30
928,ID_4204,39.38280517,-85.27119654,"Bakery, Fast Food, Desserts",20.0,50.0,3.7,147.0,72.0,120
929,ID_8406,39.94912837,-85.82118277,"Desserts, Beverages, Ice Cream",15.0,50.0,3.8,27.0,17.0,30
930,ID_2493,39.45035598,-85.41601897,"Fast Food, Street Food, Beverages, Juices",25.0,50.0,4.2,1762.0,899.0,45
931,ID_8036,39.21632376,-85.04038119,"Biryani, North Indian",30.0,50.0,4.0,47.0,43.0,30
932,ID_911,39.21163388,-85.80858638,"North Indian, Biryani",15.0,50.0,3.5,28.0,5.0,30
933,ID_8496,39.51389002,-85.43900839,"Asian, Chinese",20.0,50.0,4.2,180.0,76.0,45
934,ID_1828,39.44212506,-85.62274867,"Kerala, Seafood, Chinese",30.0,50.0,3.9,394.0,141.0,65
935,ID_3765,39.71527403,-85.54740135,"Fast Food, Burger",15.0,50.0,3.1,15.0,,65
936,ID_8292,39.95521148,-85.82599963,"Chinese, North Indian, South Indian, Street Food",20.0,50.0,3.5,89.0,34.0,45
937,ID_1209,39.24679246,-85.84952976,"Cafe, Beverages, Sandwich, Fast Food, Desserts",25.0,50.0,2.6,41.0,19.0,45
938,ID_7055,39.07006528,-85.60462664,Desserts,10.0,50.0,3.3,7.0,1.0,30
939,ID_7818,39.87830745,-85.57528043,"North Indian, Mughlai",20.0,50.0,,,,30
940,ID_7790,39.18822703,-85.96928919,"North Indian, South Indian, Chinese",15.0,50.0,,,,30
941,ID_6899,39.70775776,-85.78820911,"Coffee, Fast Food, Beverages",20.0,50.0,,,,45
942,ID_4189,39.56386002,-85.56762729,"South Indian, Fast Food",10.0,50.0,,,,30
943,ID_165,39.7041726,-85.84418694,Fast Food,20.0,50.0,3.3,7.0,5.0,30
944,ID_8276,39.569134399999996,-85.73531418,"Ice Cream, Beverages",10.0,50.0,3.2,6.0,2.0,30
945,ID_6707,39.21871275,-85.55874279,"Street Food, North Indian",10.0,50.0,3.1,27.0,7.0,30
946,ID_4666,39.76326491,-85.27491888,North Indian,10.0,50.0,4.3,133.0,126.0,30
947,ID_6318,39.5295557,-85.94613017,"Rolls, Kebab",20.0,50.0,3.9,129.0,65.0,65
948,ID_7655,39.50956999,-85.55692359,Fast Food,10.0,50.0,3.4,15.0,2.0,30
949,ID_8102,39.16296799,-85.85032715,Fast Food,10.0,50.0,3.1,4.0,3.0,30
950,ID_8553,39.92222579,-85.27046543,Pizza,10.0,50.0,2.9,4.0,2.0,30
951,ID_6395,39.07854638,-85.78285327,North Indian,15.0,50.0,2.7,13.0,5.0,30
952,ID_1586,39.66032496,-85.20060626,Fast Food,10.0,50.0,2.9,5.0,2.0,30
953,ID_5305,39.27049181,-85.39454523,"Bakery, Desserts",10.0,50.0,3.4,21.0,7.0,30
954,ID_389,39.22550445,-85.72307742,"Andhra, North Indian, Chinese, Seafood",20.0,50.0,3.7,,,45
955,ID_7082,39.66881724,-85.1230257,South Indian,15.0,50.0,3.8,385.0,20.0,45
956,ID_923,39.95307824,-85.07001005,"Biryani, Kebab, North Indian, Hyderabadi",20.0,50.0,3.0,4.0,2.0,30
957,ID_5591,39.82109426,-85.18257806,"North Indian, Chinese",20.0,50.0,3.5,72.0,29.0,45
958,ID_4254,39.71926259,-85.77423646,"Beverages, Fast Food, Desserts",10.0,50.0,3.7,22.0,9.0,30
959,ID_8343,39.11096094,-85.51971337,"South Indian, Chinese",10.0,50.0,3.8,128.0,32.0,45
960,ID_6112,39.821509999999996,-85.69706182,Chinese,10.0,50.0,,,,30
961,ID_4693,39.66232997,-85.16757742,"South Indian, Mithai",15.0,50.0,3.7,78.0,31.0,30
962,ID_4212,39.10632665,-85.3460311,Chinese,20.0,99.0,4.0,46.0,35.0,30
963,ID_1590,39.65037493,-85.71852652,Fast Food,20.0,50.0,3.3,11.0,,30
964,ID_3969,39.05154676,-85.30635139,"Beverages, Desserts, Ice Cream",20.0,50.0,3.8,108.0,61.0,30
965,ID_3185,39.4371711,-85.82305999,"Fast Food, Beverages",10.0,50.0,4.0,500.0,335.0,30
966,ID_2854,39.44158354,-85.55201806,Mishti,15.0,50.0,3.3,7.0,1.0,30
967,ID_2301,39.36821952,-85.19769368,"Pizza, Fast Food",20.0,0.0,3.7,112.0,18.0,30
968,ID_2239,39.17055152,-85.91698908,"Salad, Healthy Food, Fast Food",10.0,50.0,3.4,21.0,10.0,30
969,ID_4023,39.36756249,-85.73149520000001,"Healthy Food, Salad, Lebanese",20.0,50.0,3.7,49.0,23.0,30
970,ID_5930,39.78458281,-85.61570097,"Biryani, North Indian",20.0,50.0,3.5,12.0,5.0,30
971,ID_1033,39.87805789,-85.24286585,"Finger Food, Brazilian, BBQ",75.0,50.0,4.3,108.0,67.0,45
972,ID_3120,39.99611595,-85.62720222,"South Indian, Fast Food",10.0,50.0,3.3,7.0,3.0,30
973,ID_2421,39.35122963,-85.01264549,"Continental, North Indian, Mughlai, Italian, Asian",80.0,50.0,4.5,2831.0,1415.0,30
974,ID_8285,39.83319224,-85.34427827,"Pizza, Fast Food",15.0,50.0,3.6,37.0,6.0,30
975,ID_5850,39.16725373,-85.35964841,"Chinese, South Indian, Burger, Sandwich, Momos, Wraps, Fast Food, Beverages",10.0,50.0,,,,30
976,ID_5021,39.26617316,-85.13085413,"Biryani, Bengali",10.0,50.0,3.6,1094.0,249.0,30
977,ID_459,39.89559883,-85.51563641,"Beverages, Fast Food",15.0,50.0,3.0,16.0,6.0,30
978,ID_847,39.4627998,-85.81657514,"Mithai, Street Food, South Indian, North Indian, Chinese, Bakery",25.0,99.0,3.8,443.0,243.0,30
979,ID_6199,39.60004108,-85.72420984,"Fast Food, Chinese",10.0,50.0,,,,30
980,ID_4969,39.42181968,-85.62149925,Biryani,15.0,50.0,3.1,9.0,3.0,30
981,ID_1204,39.09842392,-85.74133269,"Cafe, Fast Food",20.0,50.0,3.7,12.0,5.0,30
982,ID_2523,39.55730313,-85.78778871,Fast Food,15.0,50.0,,,,30
983,ID_3566,39.86824142,-85.56479468,"North Indian, Arabian, Mughlai, Biryani, Seafood, Beverages",40.0,50.0,4.4,,,30
984,ID_4797,39.28962786,-85.26883537,"Pizza, Desserts",25.0,50.0,4.1,112.0,47.0,30
985,ID_1289,39.52300464,-85.20216733,Chinese,15.0,50.0,2.9,4.0,3.0,30
986,ID_2678,39.10340432,-85.16938816,North Indian,30.0,50.0,3.7,31.0,20.0,65
987,ID_3317,39.44644601,-85.54839188,"Momos, Chinese, Burger, Fast Food",10.0,79.0,4.1,1000.0,205.0,30
988,ID_8453,39.06719585,-85.54309406,Pizza,20.0,50.0,3.8,174.0,45.0,45
989,ID_4150,39.55136939,-85.2407709,Biryani,20.0,50.0,,,,30
990,ID_4294,39.15952174,-85.16731013,"Arabian, Lebanese, Mughlai, North Indian, BBQ, Chinese",20.0,50.0,4.0,414.0,254.0,45
991,ID_6145,39.340248700000004,-85.97958167,"Ice Cream, Fast Food",15.0,50.0,3.3,9.0,3.0,30
992,ID_3806,39.10215647,-85.50408902,North Indian,20.0,50.0,3.2,22.0,3.0,45
993,ID_6106,39.16827412,-85.74808367,"Fast Food, Chinese",10.0,50.0,,,,30
994,ID_8324,39.58549274,-85.93552235,"North Indian, Chinese",20.0,50.0,,,,30
995,ID_2345,39.99255442,-85.76839261,"North Indian, Thai, Chinese",60.0,99.0,2.9,51.0,28.0,45
996,ID_8530,39.86068342,-85.90507257,"Desserts, Beverages",20.0,50.0,3.6,27.0,10.0,30
997,ID_5645,39.30708320000001,-85.68159632,Bakery,10.0,50.0,,,,30
998,ID_3280,39.71695836,-85.85162699,"South Indian, Chettinad",15.0,50.0,,,,30
999,ID_3226,39.3150375,-85.72256156,Healthy Food,30.0,50.0,3.9,130.0,72.0,45
1000,ID_7113,39.11378377,-85.17255779999999,"South Indian, North Indian, Chinese, Beverages",20.0,50.0,3.8,142.0,39.0,30
1001,ID_318,39.29470254,-85.23730755,"Italian, Continental, Chinese",25.0,50.0,,,,30
1002,ID_710,39.01846084,-85.93868378,"Fast Food, North Indian, BBQ",15.0,50.0,2.9,12.0,2.0,30
1003,ID_8185,39.90770799,-85.79312528,"South Indian, North Indian, Chinese",15.0,50.0,3.5,19.0,10.0,30
1004,ID_781,39.35060587,-85.40632139,"Mithai, Street Food",5.0,50.0,,,,30
1005,ID_1028,39.43525391,-85.9259235,Cafe,20.0,50.0,3.6,79.0,55.0,30
1006,ID_2707,39.62330363,-85.07228428,North Indian,10.0,50.0,,,,30
1007,ID_7543,39.2903352,-85.67222871,"Burger, Belgian, Fast Food, Desserts",25.0,50.0,4.3,489.0,241.0,65
1008,ID_5897,39.15695529,-85.92198742,"North Indian, Chinese",15.0,50.0,3.0,9.0,1.0,30
1009,ID_5336,39.25010832,-85.46422716,"Odia, North Indian, Chinese",15.0,50.0,3.4,13.0,3.0,45
1010,ID_3502,39.96854835,-85.25268119,"North Indian, Chinese",15.0,50.0,,,,30
1011,ID_2754,39.05756388,-85.30290564,"North Indian, Chinese, Momos, Mughlai",20.0,50.0,3.5,,,30
1012,ID_2419,39.63434511,-85.74872235,Cafe,30.0,50.0,3.8,68.0,26.0,30
1013,ID_5503,39.36499559,-85.92001167,North Indian,10.0,50.0,3.9,2080.0,268.0,45
1014,ID_1971,39.538909499999995,-85.11951097,"South Indian, Chinese",15.0,50.0,3.6,98.0,51.0,30
1015,ID_435,39.90444907,-85.10629420000001,North Indian,20.0,50.0,3.4,42.0,3.0,30
1016,ID_2162,39.47101838,-85.47430529,"North Indian, Chinese, South Indian",20.0,50.0,3.7,51.0,18.0,45
1017,ID_3638,39.76449736,-85.11780264,"Raw Meats, Naga",10.0,50.0,3.6,19.0,7.0,30
1018,ID_3078,39.91263433,-85.3097103,"North Indian, South Indian, Chinese, Bakery",20.0,50.0,3.4,214.0,116.0,45
1019,ID_3938,39.35610906,-85.19919413,"Mithai, Fast Food",15.0,50.0,3.4,42.0,6.0,45
1020,ID_3121,39.38947397,-85.18513869,"South Indian, North Indian, Chinese",10.0,50.0,4.0,1265.0,547.0,45
1021,ID_7260,39.89038312,-85.84944378,"North Indian, Mughlai",15.0,50.0,,,,30
1022,ID_6137,39.05081847,-85.19755175,Fast Food,10.0,50.0,3.9,237.0,90.0,45
1023,ID_7632,39.26264412,-85.01209256,"North Indian, Mughlai, Chinese",25.0,50.0,3.7,99.0,50.0,45
1024,ID_7217,39.88021199,-85.73211671,"North Indian, Chinese",15.0,50.0,,,,30
